window_size,dp_v,dp_v3,J
12,1.05,1.3,1000.0
12,1.05,1.35,1000.0
12,1.05,1.4,1000.0
12,1.05,1.45,1000.0
12,1.05,1.5,1000.0
12,1.1,-1.5,1.3508176183283263
12,1.1,-1.45,1.381009990494592
12,1.1,-1.4,1.40726024042607
12,1.1,-1.35,1.4385358445817862
12,1.1,-1.3,1.4705034207710104
12,1.1,-1.25,1.500855336448449
12,1.1,-1.2,1.5383126935388656
12,1.1,-1.15,1.5739022948055124
12,1.1,-1.1,1.6128279315157104
12,1.1,-1.05,1.657251318121138
12,1.1,-1.0,1.695515057910113
12,1.1,-0.95,1.7300975577632074
12,1.1,-0.9,1.7642229767317221
12,1.1,-0.85,1.7996610696485134
12,1.1,-0.8,1.8375393325173612
12,1.1,-0.75,1.8787612598956613
12,1.1,-0.7,1.924193247804522
12,1.1,-0.65,1.9747660503827158
12,1.1,-0.6,2.031548595568729
12,1.1,-0.55,2.09581918249968
12,1.1,-0.5,2.169148667480874
12,1.1,-0.45,2.253508554270311
12,1.1,-0.4,2.3514199314951263
12,1.1,-0.35,2.466166691096472
12,1.1,-0.3,2.6021104673548745
12,1.1,-0.25,2.765170240297641
12,1.1,-0.2,2.9635771352778173
12,1.1,-0.15,3.209107550834238
12,1.1,-0.1,3.5191877404300635
12,1.1,-0.05,3.92067858871164
12,1.1,0.0,4.457132134151941
12,1.1,0.05,5.20387127235289
12,1.1,0.1,6.302789240721031
12,1.1,0.15,8.055001970221733
12,1.1,0.2,11.225041975093285
12,1.1,0.25,18.45495124466388
12,1.1,0.3,48.563245563309934
12,1.1,0.35,1000.0
12,1.1,0.4,1000.0
12,1.1,0.45,1000.0
12,1.1,0.5,1000.0
12,1.1,0.55,1000.0
12,1.1,0.6,1000.0
12,1.1,0.65,1000.0
12,1.1,0.7,1000.0
12,1.1,0.75,1000.0
12,1.1,0.8,1000.0
12,1.1,0.85,1000.0
12,1.1,0.9,1000.0
12,1.1,0.95,1000.0
12,1.1,1.0,1000.0
12,1.1,1.05,1000.0
12,1.1,1.1,1000.0
12,1.1,1.15,1000.0
12,1.1,1.2,1000.0
12,1.1,1.25,1000.0
12,1.1,1.3,1000.0
12,1.1,1.35,1000.0
12,1.1,1.4,1000.0
12,1.1,1.45,1000.0
12,1.1,1.5,1000.0
12,1.15,-1.5,1.4355497655320109
12,1.15,-1.45,1.4637760107333655
12,1.15,-1.4,1.4911080838635238
12,1.15,-1.35,1.5250158163514511
12,1.15,-1.3,1.5562166324707418
12,1.15,-1.25,1.5905731315522793
12,1.15,-1.2,1.629882380120947
12,1.15,-1.15,1.6628453291367864
12,1.15,-1.1,1.691713983255901
12,1.15,-1.05,1.7194937167715703
12,1.15,-1.0,1.7477673135631777
12,1.15,-0.95,1.777468332653366
12,1.15,-0.9,1.8092775195244784
12,1.15,-0.85,1.84379259985912
12,1.15,-0.8,1.8816114586681518
12,1.15,-0.75,1.9233830654583381
12,1.15,-0.7,1.9698478868128846
12,1.15,-0.65,2.021878112973949
12,1.15,-0.6,2.0805242492294824
12,1.15,-0.55,2.147073994464157
12,1.15,-0.5,2.2231304861754757
12,1.15,-0.45,2.310719783754493
12,1.15,-0.4,2.412442457855891
12,1.15,-0.35,2.5316927255065615
12,1.15,-0.3,2.6729834458734714
12,1.15,-0.25,2.8424418667090303
12,1.15,-0.2,3.048590336642299
12,1.15,-0.15,3.3036220326880064
12,1.15,-0.1,3.6255782875753284
12,1.15,-0.05,4.042263951639071
12,1.15,0.0,4.598753608848475
12,1.15,0.05,5.372988638345122
12,1.15,0.1,6.511767162856971
12,1.15,0.15,8.326557257645382
12,1.15,0.2,11.608039536721353
12,1.15,0.25,19.088125758537135
12,1.15,0.3,50.21878539658325
12,1.15,0.35,1000.0
12,1.15,0.4,1000.0
12,1.15,0.45,1000.0
12,1.15,0.5,1000.0
12,1.15,0.55,1000.0
12,1.15,0.6,1000.0
12,1.15,0.65,1000.0
12,1.15,0.7,1000.0
12,1.15,0.75,1000.0
12,1.15,0.8,1000.0
12,1.15,0.85,1000.0
12,1.15,0.9,1000.0
12,1.15,0.95,1000.0
12,1.15,1.0,1000.0
12,1.15,1.05,1000.0
12,1.15,1.1,1000.0
12,1.15,1.15,1000.0
12,1.15,1.2,1000.0
12,1.15,1.25,1000.0
12,1.15,1.3,1000.0
12,1.15,1.35,1000.0
12,1.15,1.4,1000.0
12,1.15,1.45,1000.0
12,1.15,1.5,1000.0
12,1.2,-1.5,1.5204672367530172
12,1.2,-1.45,1.5475513186432446
12,1.2,-1.4,1.5800162844586694
12,1.2,-1.35,1.6142125193241341
12,1.2,-1.3,1.6417378622300693
12,1.2,-1.25,1.6656442916795038
12,1.2,-1.2,1.688432954156397
12,1.2,-1.15,1.7113740203884995
12,1.2,-1.1,1.73520015770985
12,1.2,-1.05,1.7604244484646885
12,1.2,-1.0,1.7874749376544738
12,1.2,-0.95,1.816758772830711
12,1.2,-0.9,1.8486987052900854
12,1.2,-0.85,1.883758832488382
12,1.2,-0.8,1.9224671331115217
12,1.2,-0.75,1.9654388937295602
12,1.2,-0.7,2.0134039525910508
12,1.2,-0.65,2.0672405655847674
12,1.2,-0.6,2.1280192433534597
12,1.2,-0.55,2.1970610843088294
12,1.2,-0.5,2.2760171287302593
12,1.2,-0.45,2.366978523260808
12,1.2,-0.4,2.4726326361579334
12,1.2,-0.35,2.5964892198519522
12,1.2,-0.3,2.7432161420141115
12,1.2,-0.25,2.9191516959286696
12,1.2,-0.2,3.133111481714257
12,1.2,-0.15,3.3977068708137685
12,1.2,-0.1,3.731595109177753
12,1.2,-0.05,4.163525163708785
12,1.2,0.0,4.740093317419164
12,1.2,0.05,5.541856865878524
12,1.2,0.1,6.720512975390852
12,1.2,0.15,8.597869727473636
12,1.2,0.2,11.990735361580457
12,1.2,0.25,19.720927515242263
12,1.2,0.3,51.87612818143992
12,1.2,0.35,1000.0
12,1.2,0.4,1000.0
12,1.2,0.45,1000.0
12,1.2,0.5,1000.0
12,1.2,0.55,1000.0
12,1.2,0.6,1000.0
12,1.2,0.65,1000.0
12,1.2,0.7,1000.0
12,1.2,0.75,1000.0
12,1.2,0.8,1000.0
12,1.2,0.85,1000.0
12,1.2,0.9,1000.0
12,1.2,0.95,1000.0
12,1.2,1.0,1000.0
12,1.2,1.05,1000.0
12,1.2,1.1,1000.0
12,1.2,1.15,1000.0
12,1.2,1.2,1000.0
12,1.2,1.25,1000.0
12,1.2,1.3,1000.0
12,1.2,1.35,1000.0
12,1.2,1.4,1000.0
12,1.2,1.45,1000.0
12,1.2,1.5,1000.0
12,1.25,-1.5,1.6065514846857154
12,1.25,-1.45,1.6286681890996864
12,1.25,-1.4,1.648192377799286
12,1.25,-1.35,1.6669010896711958
12,1.25,-1.3,1.6856941059776673
12,1.25,-1.25,1.7051021373992974
12,1.25,-1.2,1.7254985632832298
12,1.25,-1.15,1.7471904987744955
12,1.25,-1.1,1.77046293315491
12,1.25,-1.05,1.7956035981124605
12,1.25,-1.0,1.8229196962646421
12,1.25,-0.95,1.85275148651726
12,1.25,-0.9,1.8854853190696252
12,1.25,-0.85,1.9215677658957897
12,1.25,-0.8,1.9615221882535414
12,1.25,-0.75,2.0059691229991583
12,1.25,-0.7,2.0556521601580755
12,1.25,-0.65,2.1114715310791836
12,1.25,-0.6,2.1745285073754093
12,1.25,-0.55,2.2461850851323986
12,1.25,-0.5,2.3281455786981415
12,1.25,-0.45,2.4225701647397155
12,1.25,-0.4,2.5322359679730617
12,1.25,-0.35,2.6607705410953297
12,1.25,-0.3,2.81299852278448
12,1.25,-0.25,2.9954706373171556
12,1.25,-0.2,3.217296820135581
12,1.25,-0.15,3.491507448697989
12,1.25,-0.1,3.8373761938804156
12,1.25,-0.05,4.28459622976641
12,1.25,0.0,4.881284901562634
12,1.25,0.05,5.710613341356186
12,1.25,0.1,6.929172549842166
12,1.25,0.15,8.86909822866099
12,1.25,0.2,12.373298020429386
12,1.25,0.25,20.353464824907007
12,1.25,0.3,53.534521491900705
12,1.25,0.35,1000.0
12,1.25,0.4,1000.0
12,1.25,0.45,1000.0
12,1.25,0.5,1000.0
12,1.25,0.55,1000.0
12,1.25,0.6,1000.0
12,1.25,0.65,1000.0
12,1.25,0.7,1000.0
12,1.25,0.75,1000.0
12,1.25,0.8,1000.0
12,1.25,0.85,1000.0
12,1.25,0.9,1000.0
12,1.25,0.95,1000.0
12,1.25,1.0,1000.0
12,1.25,1.05,1000.0
12,1.25,1.1,1000.0
12,1.25,1.15,1000.0
12,1.25,1.2,1000.0
12,1.25,1.25,1000.0
12,1.25,1.3,1000.0
12,1.25,1.35,1000.0
12,1.25,1.4,1000.0
12,1.25,1.45,1000.0
12,1.25,1.5,1000.0
12,1.3,-1.5,1.6520508564470404
12,1.3,-1.45,1.6675490021101893
12,1.3,-1.4,1.6835348581054084
12,1.3,-1.35,1.7002689118396543
12,1.3,-1.3,1.7179685840018013
12,1.3,-1.25,1.7368352067126098
12,1.3,-1.2,1.757069663617605
12,1.3,-1.15,1.7788829251091778
12,1.3,-1.1,1.8025043804084537
12,1.3,-1.05,1.828189488213859
12,1.3,-1.0,1.8562276791761
12,1.3,-0.95,1.8869512098247625
12,1.3,-0.9,1.9207456165588734
12,1.3,-0.85,1.9580624837847853
12,1.3,-0.8,1.9994354047327296
12,1.3,-0.75,2.0455002878069295
12,1.3,-0.7,2.0970215805103485
12,1.3,-0.65,2.1549266111386727
12,1.3,-0.6,2.220351192854192
12,1.3,-0.55,2.294701073041449
12,1.3,-0.5,2.3797360407148944
12,1.3,-0.45,2.477687036067409
12,1.3,-0.4,2.591422335796085
12,1.3,-0.35,2.7246884417604806
12,1.3,-0.3,2.882467731090165
12,1.3,-0.25,3.071524190539062
12,1.3,-0.2,3.3012628143249088
12,1.3,-0.15,3.5851336084372476
12,1.3,-0.1,3.943027163830725
12,1.3,-0.05,4.4055811365522395
12,1.3,0.0,5.022433746453753
12,1.3,0.05,5.879368709396679
12,1.3,0.1,7.137866999793028
12,1.3,0.15,9.140381303470708
12,1.3,0.2,12.755889638009396
12,1.3,0.25,20.985893275065497
12,1.3,0.3,55.193431480471766
12,1.3,0.35,1000.0
12,1.3,0.4,1000.0
12,1.3,0.45,1000.0
12,1.3,0.5,1000.0
12,1.3,0.55,1000.0
12,1.3,0.6,1000.0
12,1.3,0.65,1000.0
12,1.3,0.7,1000.0
12,1.3,0.75,1000.0
12,1.3,0.8,1000.0
12,1.3,0.85,1000.0
12,1.3,0.9,1000.0
12,1.3,0.95,1000.0
12,1.3,1.0,1000.0
12,1.3,1.05,1000.0
12,1.3,1.1,1000.0
12,1.3,1.15,1000.0
12,1.3,1.2,1000.0
12,1.3,1.25,1000.0
12,1.3,1.3,1000.0
12,1.3,1.35,1000.0
12,1.3,1.4,1000.0
12,1.3,1.45,1000.0
12,1.3,1.5,1000.0
12,1.35,-1.5,1.681939588329545
12,1.35,-1.45,1.6965823867714618
12,1.35,-1.4,1.712119922643897
12,1.35,-1.35,1.7286946941449894
12,1.35,-1.3,1.7464553393480124
12,1.35,-1.25,1.7655616938129732
12,1.35,-1.2,1.78618937837441
12,1.35,-1.15,1.8085344227759816
12,1.35,-1.1,1.8328182953178602
12,1.35,-1.05,1.8592936635873727
12,1.35,-1.0,1.8882512217929988
12,1.35,-0.95,1.920027973464565
12,1.35,-0.9,1.9550174536660672
12,1.35,-0.85,1.9936825204304018
12,1.35,-0.8,2.036571557595839
12,1.35,-0.75,2.084339238524414
12,1.35,-0.7,2.13777344674697
12,1.35,-0.65,2.1978306058456716
12,1.35,-0.6,2.2656826497832467
12,1.35,-0.55,2.342780350750909
12,1.35,-0.5,2.4309400219204425
12,1.35,-0.45,2.532464252994515
12,1.35,-0.4,2.65031324127155
12,1.35,-0.35,2.7883531253749356
12,1.35,-0.3,2.9517246569966242
12,1.35,-0.25,3.14740569433523
12,1.35,-0.2,3.3850968913792125
12,1.35,-0.15,3.678668486800137
12,1.35,-0.1,4.048628592847985
12,1.35,-0.05,4.52655989792873
12,1.35,0.0,5.163621841500202
12,1.35,0.05,6.048210423256294
12,1.35,0.1,7.346694399831924
12,1.35,0.15,9.411835633581278
12,1.35,0.2,13.138657093424673
12,1.35,0.25,21.618389029644746
12,1.35,0.3,56.8525695555368
12,1.35,0.35,1000.0
12,1.35,0.4,1000.0
12,1.35,0.45,1000.0
12,1.35,0.5,1000.0
12,1.35,0.55,1000.0
12,1.35,0.6,1000.0
12,1.35,0.65,1000.0
12,1.35,0.7,1000.0
12,1.35,0.75,1000.0
12,1.35,0.8,1000.0
12,1.35,0.85,1000.0
12,1.35,0.9,1000.0
12,1.35,0.95,1000.0
12,1.35,1.0,1000.0
12,1.35,1.05,1000.0
12,1.35,1.1,1000.0
12,1.35,1.15,1000.0
12,1.35,1.2,1000.0
12,1.35,1.25,1000.0
12,1.35,1.3,1000.0
12,1.35,1.35,1000.0
12,1.35,1.4,1000.0
12,1.35,1.45,1000.0
12,1.35,1.5,1000.0
12,1.4,-1.5,1.7075937220651913
12,1.4,-1.45,1.722284192313987
12,1.4,-1.4,1.7380061141794183
12,1.4,-1.35,1.7548839443881739
12,1.4,-1.3,1.7730551226036408
12,1.4,-1.25,1.7926730505554467
12,1.4,-1.2,1.813910438241733
12,1.4,-1.15,1.8369631842223328
12,1.4,-1.1,1.8620549760163785
12,1.4,-1.05,1.889442833289021
12,1.4,-1.0,1.9194238727423547
12,1.4,-0.95,1.9523436542930388
12,1.4,-0.9,1.9886065815375868
12,1.4,-0.85,2.0286889886250217
12,1.4,-0.8,2.0731557702190875
12,1.4,-0.75,2.122681731392814
12,1.4,-0.7,2.17807929661364
12,1.4,-0.65,2.2403348944444024
12,1.4,-0.6,2.3106573437573803
12,1.4,-0.55,2.390543098078936
12,1.4,-0.5,2.4818655737951083
12,1.4,-0.45,2.5869995366049405
12,1.4,-0.4,2.7089976000490568
12,1.4,-0.35,2.8518460244791783
12,1.4,-0.3,3.0208444304022577
12,1.4,-0.25,3.223185071853008
12,1.4,-0.2,3.4688648394611485
12,1.4,-0.15,3.772174857068296
12,1.4,-0.1,4.154241505931037
12,1.4,-0.05,4.647593351201967
12,1.4,0.0,5.304911931965274
12,1.4,0.05,6.2172061895878805
12,1.4,0.1,7.5557322171868035
12,1.4,0.15,9.683556521311557
12,1.4,0.2,13.521727590755363
12,1.4,0.25,22.251128696574273
12,1.4,0.3,58.51186142417813
12,1.4,0.35,1000.0
12,1.4,0.4,1000.0
12,1.4,0.45,1000.0
12,1.4,0.5,1000.0
12,1.4,0.55,1000.0
12,1.4,0.6,1000.0
12,1.4,0.65,1000.0
12,1.4,0.7,1000.0
12,1.4,0.75,1000.0
12,1.4,0.8,1000.0
12,1.4,0.85,1000.0
12,1.4,0.9,1000.0
12,1.4,0.95,1000.0
12,1.4,1.0,1000.0
12,1.4,1.05,1000.0
12,1.4,1.1,1000.0
12,1.4,1.15,1000.0
12,1.4,1.2,1000.0
12,1.4,1.25,1000.0
12,1.4,1.3,1000.0
12,1.4,1.35,1000.0
12,1.4,1.4,1000.0
12,1.4,1.45,1000.0
12,1.4,1.5,1000.0
12,1.45,-1.5,1.7312649395677984
12,1.45,-1.45,1.7462878604560954
12,1.45,-1.4,1.7624203880284286
12,1.45,-1.35,1.7797846573918936
12,1.45,-1.3,1.7985176454144767
12,1.45,-1.25,1.8187738649308034
12,1.45,-1.2,1.8407285516913536
12,1.45,-1.15,1.8645814776627485
12,1.45,-1.1,1.8905615579452044
12,1.45,-1.05,1.9189324648788366
12,1.45,-1.0,1.9499995261248102
12,1.45,-0.95,1.984118269947679
12,1.45,-0.9,2.0217050998944983
12,1.45,-0.85,2.063250746330293
12,1.45,-0.8,2.109337374430945
12,1.45,-0.75,2.160660558444889
12,1.45,-0.7,2.2180578083183717
12,1.45,-0.65,2.2825460323012385
12,1.45,-0.6,2.355371357856109
12,1.45,-0.55,2.438076308501081
12,1.45,-0.5,2.5325917718442423
12,1.45,-0.45,2.641365050728539
12,1.45,-0.4,2.7675415434356143
12,1.45,-0.35,2.91522802361725
12,1.45,-0.3,3.089883413737412
12,1.45,-0.25,3.2989148611845467
12,1.45,-0.2,3.5526160840479557
12,1.45,-0.15,3.8656998123330264
12,1.45,-0.1,4.259911592977836
12,1.45,-0.05,4.768726989851867
12,1.45,0.0,5.446351019499457
12,1.45,0.05,6.386407122967114
12,1.45,0.1,7.7650399709145415
12,1.45,0.15,9.955619521989274
12,1.45,0.2,13.905207351234994
12,1.45,0.25,22.884276468891034
12,1.45,0.3,60.17139018454808
12,1.45,0.35,1000.0
12,1.45,0.4,1000.0
12,1.45,0.45,1000.0
12,1.45,0.5,1000.0
12,1.45,0.55,1000.0
12,1.45,0.6,1000.0
12,1.45,0.65,1000.0
12,1.45,0.7,1000.0
12,1.45,0.75,1000.0
12,1.45,0.8,1000.0
12,1.45,0.85,1000.0
12,1.45,0.9,1000.0
12,1.45,0.95,1000.0
12,1.45,1.0,1000.0
12,1.45,1.05,1000.0
12,1.45,1.1,1000.0
12,1.45,1.15,1000.0
12,1.45,1.2,1000.0
12,1.45,1.25,1000.0
12,1.45,1.3,1000.0
12,1.45,1.35,1000.0
12,1.45,1.4,1000.0
12,1.45,1.45,1000.0
12,1.45,1.5,1000.0
12,1.5,-1.5,1.753772405325628
12,1.5,-1.45,1.7692540718257979
12,1.5,-1.4,1.7859044927536782
12,1.5,-1.35,1.8038474063828789
12,1.5,-1.3,1.8232222816379489
12,1.5,-1.25,1.844187005475117
12,1.5,-1.2,1.8669210997488972
12,1.5,-1.15,1.8916295989668286
12,1.5,-1.1,1.9185477568533778
12,1.5,-1.05,1.9479467985484786
12,1.5,-1.0,1.980141001160296
12,1.5,-0.95,2.0154964749109965
12,1.5,-0.9,2.054442139912971
12,1.5,-0.85,2.097483563903211
12,1.5,-0.8,2.1452205652469294
12,1.5,-0.75,2.198369825292001
12,1.5,-0.7,2.2577942440839194
12,1.5,-0.65,2.3245414908196707
12,1.5,-0.6,2.3998952685362562
12,1.5,-0.55,2.4854444322697042
12,1.5,-0.5,2.5831776060738494
12,1.5,-0.45,2.695614909030004
12,1.5,-0.4,2.8259948291589896
12,1.5,-0.35,2.9785449993195603
12,1.5,-0.3,3.1588840502630067
12,1.5,-0.25,3.3746345156850737
12,1.5,-0.2,3.6363875566885087
12,1.5,-0.15,3.959278297644046
12,1.5,-0.1,4.365672481619668
12,1.5,-0.05,4.889994038219035
12,1.5,0.0,5.587973281524204
12,1.5,0.05,6.555850523585056
12,1.5,0.1,7.9746618148919275
12,1.5,0.15,10.22808257484465
12,1.5,0.2,14.289182203923197
12,1.5,0.25,23.517977256526095
12,1.5,0.3,61.83133614791282
12,1.5,0.35,1000.0
12,1.5,0.4,1000.0
12,1.5,0.45,1000.0
12,1.5,0.5,1000.0
12,1.5,0.55,1000.0
12,1.5,0.6,1000.0
12,1.5,0.65,1000.0
12,1.5,0.7,1000.0
12,1.5,0.75,1000.0
12,1.5,0.8,1000.0
12,1.5,0.85,1000.0
12,1.5,0.9,1000.0
12,1.5,0.95,1000.0
12,1.5,1.0,1000.0
12,1.5,1.05,1000.0
12,1.5,1.1,1000.0
12,1.5,1.15,1000.0
12,1.5,1.2,1000.0
12,1.5,1.25,1000.0
12,1.5,1.3,1000.0
12,1.5,1.35,1000.0
12,1.5,1.4,1000.0
12,1.5,1.45,1000.0
12,1.5,1.5,1000.0
15,-1.5,-1.5,1.8020445776436484
15,-1.5,-1.45,1.8002942486154951
15,-1.5,-1.4,1.798508837940555
15,-1.5,-1.35,1.796687180041964
15,-1.5,-1.3,1.7948280281326996
15,-1.5,-1.25,1.7929300442923681
15,-1.5,-1.2,1.790991788323326
15,-1.5,-1.15,1.789011705720465
15,-1.5,-1.1,1.7869881149498625
15,-1.5,-1.05,1.7849191940784868
15,-1.5,-1.0,1.7828029666426712
15,-1.5,-0.95,1.7806372864985152
15,-1.5,-0.9,1.7784198212677294
15,-1.5,-0.85,1.776148033876009
15,-1.5,-0.8,1.7738191615696954
15,-1.5,-0.75,1.7714301916780826
15,-1.5,-0.7,1.768977833246937
15,-1.5,-0.65,1.7664584834837609
15,-1.5,-0.6,1.7638681877020852
15,-1.5,-0.55,1.7612025910971716
15,-1.5,-0.5,1.7584568801819263
15,-1.5,-0.45,1.7556257109896374
15,-1.5,-0.4,1.7527031201020162
15,-1.5,-0.35,1.7496824130166095
15,-1.5,-0.3,1.7465560220496177
15,-1.5,-0.25,1.7433153224164721
15,-1.5,-0.2,1.7399503895493789
15,-1.5,-0.15,1.7364496716979556
15,-1.5,-0.1,1.7327995368607858
15,-1.5,-0.05,1.7289836272808368
15,-1.5,0.0,1.7249819086005895
15,-1.5,0.05,1.7207692147518063
15,-1.5,0.1,1.7163129214446002
15,-1.5,0.15,1.711569034096541
15,-1.5,0.2,1.7064752169196522
15,-1.5,0.25,1.7009375328059466
15,-1.5,0.3,1.694803542990626
15,-1.5,0.35,1.6878916171092024
15,-1.5,0.4,1.6799391124608443
15,-1.5,0.45,1000.0
15,-1.5,0.5,1000.0
15,-1.5,0.55,1000.0
15,-1.5,0.6,1000.0
15,-1.5,0.65,1000.0
15,-1.5,0.7,1000.0
15,-1.5,0.75,1000.0
15,-1.5,0.8,1000.0
15,-1.5,0.85,1000.0
15,-1.5,0.9,1000.0
15,-1.5,0.95,1000.0
15,-1.5,1.0,1000.0
15,-1.5,1.05,1000.0
15,-1.5,1.1,1000.0
15,-1.5,1.15,1000.0
15,-1.5,1.2,1000.0
15,-1.5,1.25,1000.0
15,-1.5,1.3,1000.0
15,-1.5,1.35,1000.0
15,-1.5,1.4,1000.0
15,-1.5,1.45,1000.0
15,-1.5,1.5,1000.0
15,-1.45,-1.5,1.7925456853938555
15,-1.45,-1.45,1.7907215837302142
15,-1.45,-1.4,1.7888609987941582
15,-1.45,-1.35,1.7869627338243677
15,-1.45,-1.3,1.7850255124704062
15,-1.45,-1.25,1.7830479696630452
15,-1.45,-1.2,1.7810286415839072
15,-1.45,-1.15,1.7789659550761963
15,-1.45,-1.1,1.7768582167115097
15,-1.45,-1.05,1.7747036015930677
15,-1.45,-1.0,1.772500141846795
15,-1.45,-0.95,1.770245714640199
15,-1.45,-0.9,1.7679380294808051
15,-1.45,-0.85,1.7655746144812436
15,-1.45,-0.8,1.7631528012323527
15,-1.45,-0.75,1.7606697078922096
15,-1.45,-0.7,1.758122220069698
15,-1.45,-0.65,1.7555069690486118
15,-1.45,-0.6,1.7528203068548556
15,-1.45,-0.55,1.7500582776077869
15,-1.45,-0.5,1.747216584509398
15,-1.45,-0.45,1.7442905517010976
15,-1.45,-0.4,1.7412750800427992
15,-1.45,-0.35,1.738164595618251
15,-1.45,-0.3,1.7349529894038154
15,-1.45,-0.25,1.7316335459841676
15,-1.45,-0.2,1.7281988583311287
15,-1.45,-0.15,1.724640724249646
15,-1.45,-0.1,1.7209500177089625
15,-1.45,-0.05,1.7171165241169808
15,-1.45,0.0,1.713128721192732
15,-1.45,0.05,1.7089734739362685
15,-1.45,0.1,1.704635590121822
15,-1.45,0.15,1.700097154713635
15,-1.45,0.2,1.6953365855552158
15,-1.45,0.25,1.6903278773196166
15,-1.45,0.3,1.685045043778695
15,-1.45,0.35,1.6796051871031872
15,-1.45,0.4,1.6752524841442218
15,-1.45,0.45,1000.0
15,-1.45,0.5,1000.0
15,-1.45,0.55,1000.0
15,-1.45,0.6,1000.0
15,-1.45,0.65,1000.0
15,-1.45,0.7,1000.0
15,-1.45,0.75,1000.0
15,-1.45,0.8,1000.0
15,-1.45,0.85,1000.0
15,-1.45,0.9,1000.0
15,-1.45,0.95,1000.0
15,-1.45,1.0,1000.0
15,-1.45,1.05,1000.0
15,-1.45,1.1,1000.0
15,-1.45,1.15,1000.0
15,-1.45,1.2,1000.0
15,-1.45,1.25,1000.0
15,-1.45,1.3,1000.0
15,-1.45,1.35,1000.0
15,-1.45,1.4,1000.0
15,-1.45,1.45,1000.0
15,-1.45,1.5,1000.0
15,-1.4,-1.5,1.7829436122630575
15,-1.4,-1.45,1.7810452362024307
15,-1.4,-1.4,1.7791090174721935
15,-1.4,-1.35,1.7771337378780132
15,-1.4,-1.3,1.7751181031310201
15,-1.4,-1.25,1.7730607349142287
15,-1.4,-1.2,1.7709601624282107
15,-1.4,-1.15,1.7688148137869348
15,-1.4,-1.1,1.76662300752568
15,-1.4,-1.05,1.764382944373739
15,-1.4,-1.0,1.7620926993506167
15,-1.4,-0.95,1.7597502141781054
15,-1.4,-0.9,1.7573532899703996
15,-1.4,-0.85,1.7548995801737917
15,-1.4,-0.8,1.7523865837781682
15,-1.4,-0.75,1.7498116389169358
15,-1.4,-0.7,1.7471719171154234
15,-1.4,-0.65,1.744464418653081
15,-1.4,-0.6,1.7416859697936131
15,-1.4,-0.55,1.7388332230468724
15,-1.4,-0.5,1.7359026622164098
15,-1.4,-0.45,1.7328906148513168
15,-1.4,-0.4,1.729793276010962
15,-1.4,-0.35,1.7266067492101767
15,-1.4,-0.3,1.7233271134414003
15,-1.4,-0.25,1.7199505299494937
15,-1.4,-0.2,1.716473410147088
15,-1.4,-0.15,1.7128926788367593
15,-1.4,-0.1,1.7092061887557637
15,-1.4,-0.05,1.7054133812747876
15,-1.4,0.0,1.7015163603890313
15,-1.4,0.05,1.6975216901835506
15,-1.4,0.1,1.6934435319128267
15,-1.4,0.15,1.689309462888392
15,-1.4,0.2,1.6851723045560354
15,-1.4,0.25,1.6811379064587775
15,-1.4,0.3,1.6774483148569277
15,-1.4,0.35,1.6749523721978326
15,-1.4,0.4,1.680376790843972
15,-1.4,0.45,1000.0
15,-1.4,0.5,1000.0
15,-1.4,0.55,1000.0
15,-1.4,0.6,1000.0
15,-1.4,0.65,1000.0
15,-1.4,0.7,1000.0
15,-1.4,0.75,1000.0
15,-1.4,0.8,1000.0
15,-1.4,0.85,1000.0
15,-1.4,0.9,1000.0
15,-1.4,0.95,1000.0
15,-1.4,1.0,1000.0
15,-1.4,1.05,1000.0
15,-1.4,1.1,1000.0
15,-1.4,1.15,1000.0
15,-1.4,1.2,1000.0
15,-1.4,1.25,1000.0
15,-1.4,1.3,1000.0
15,-1.4,1.35,1000.0
15,-1.4,1.4,1000.0
15,-1.4,1.45,1000.0
15,-1.4,1.5,1000.0
15,-1.35,-1.5,1.773255567497605
15,-1.35,-1.45,1.7712829750828132
15,-1.35,-1.4,1.769271253161807
15,-1.35,-1.35,1.7672191746205825
15,-1.35,-1.3,1.7651254419974016
15,-1.35,-1.25,1.7629886812058717
15,-1.35,-1.2,1.760807435192562
15,-1.35,-1.15,1.7585801579552018
15,-1.35,-1.1,1.7563052092627343
15,-1.35,-1.05,1.7539808503439691
15,-1.35,-1.0,1.7516052407637888
15,-1.35,-0.95,1.7491764367005789
15,-1.35,-0.9,1.746692390887074
15,-1.35,-0.85,1.7441509545894
15,-1.35,-0.8,1.7415498821863302
15,-1.35,-0.75,1.738886839189286
15,-1.35,-0.7,1.7361594149398842
15,-1.35,-0.65,1.7333651417789862
15,-1.35,-0.6,1.7305015232677712
15,-1.35,-0.55,1.7275660751647106
15,-1.35,-0.5,1.7245563844906766
15,-1.35,-0.45,1.7214701944130522
15,-1.35,-0.4,1.7183055262741942
15,-1.35,-0.35,1.7150608555744897
15,-1.35,-0.3,1.7117353672564761
15,-1.35,-0.25,1.7083293292164232
15,-1.35,-0.2,1.704844645116737
15,-1.35,-0.15,1.7012856847391233
15,-1.35,-0.1,1.6976605546097758
15,-1.35,-0.05,1.6939830880591313
15,-1.35,0.0,1.6902760543983024
15,-1.35,0.05,1.6865765300188833
15,-1.35,0.1,1.6829453340634684
15,-1.35,0.15,1.6794847251895686
15,-1.35,0.2,1.67637482401368
15,-1.35,0.25,1.6739599786736092
15,-1.35,0.3,1.6730085979107927
